latitude,longitude,X,Y,Zone Number,Zone Letter,depth,mag,magMod,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
35.9001667,-117.7416667,-13106942.38,4286893.145,11,S,8.63,0.78,0.78,ml,12,65,0.07887,0.09,ci,ci38388250,2020-03-09T13:31:05.972Z,"15km ESE of Little Lake, CA",earthquake,0.23,0.87,0.223,8,reviewed,ci,ci
40.4206667,-125.061,-13921726.84,4927262.05,10,T,0.33,2.37,2.05832,md,39,269,0.5549,0.24,nc,nc73351840,2020-03-12T12:06:03.107Z,"67km W of Petrolia, CA",earthquake,3.3,5.83,0.14,21,reviewed,nc,nc
36.0165,-117.7765,-13110820.01,4302891.984,11,S,1.76,0.97,0.97,ml,13,73,0.01259,0.11,ci,ci38388234,2020-03-09T07:12:43.978Z,"15km NE of Little Lake, CA",earthquake,0.27,0.24,0.249,15,automatic,ci,ci
38.1271,-118.3443,-13174027.21,4597396.372,11,S,0,0.2,0.2,ml,3,310.31,0.177,0.004,nn,nn00718633,2020-03-10T02:07:58.960Z,"50km SSE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
33.4481667,-116.5321667,-12972301.46,3954942.807,11,S,11.34,0.85,0.85,ml,38,51,0.0747,0.17,ci,ci38388226,2020-03-09T13:31:38.241Z,"18km SE of Anza, CA",earthquake,0.23,0.47,0.158,26,reviewed,ci,ci
38.7575,-122.7148333,-13660552.76,4686994.816,10,S,1.44,-0.05,-0.2068,md,8,88,0.008841,0.02,nc,nc71112049,2020-03-11T01:28:29.349Z,"3km SW of Anderson Springs, CA",earthquake,0.76,0.51,,1,reviewed,nc,nc
40.3568333,-125.0755,-13923340.97,4917932.624,10,T,5.47,2.35,2.0396,md,27,282,0.5645,0.3,nc,nc73351835,2020-03-10T05:45:04.087Z,"67km W of Petrolia, CA",earthquake,1.14,1.43,0.215,23,reviewed,nc,nc
38.1331,-118.3549,-13175207.2,4598245.479,11,S,6.2,0.4,0.4,ml,4,222.88,0.167,0.0066,nn,nn00718632,2020-03-10T02:07:57.897Z,"49km SSE of Hawthorne, Nevada",earthquake,,50.2,0,1,reviewed,nn,nn
34.5026667,-118.5905,-13201434.07,4096499.253,11,S,9.93,1.03,1.03,ml,23,45,0.0221,0.2,ci,ci38388218,2020-03-10T16:38:35.809Z,"3km ENE of Castaic, CA",earthquake,0.25,0.62,0.271,11,reviewed,ci,ci
38.8154984,-122.810997,-13671257.65,4695277.654,10,S,1.45,0.55,0.3548,md,10,121,0.007918,0.02,nc,nc73351830,2020-03-09T07:02:03.183Z,"6km NW of The Geysers, CA",earthquake,0.37,0.68,,1,automatic,nc,nc
19.1903324,-155.4425049,-17303780.49,2177357.338,5,Q,37.37,1.9,1.6184,md,44,137,0.03937,0.1,hv,hv71418302,2020-03-09T06:48:58.140Z,"4km ESE of Pahala, Hawaii",earthquake,0.67,0.8,0.02,3,automatic,hv,hv
51.8616667,-177.8131667,-19794071.17,6775151.563,1,U,6.74,1.4,1.4,ml,8,157,0.04735,0.06,av,av62144356,2020-03-10T23:12:33.480Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.4,0.45,0.348,8,reviewed,av,av
38.1797,-118.3551,-13175229.46,4604842.591,11,S,0,0.7,0.7,ml,3,293.95,0.138,0.1752,nn,nn00718631,2020-03-10T02:07:56.795Z,"44km SSE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
17.872,-66.7861,-7434594.644,2022571.793,19,Q,5,2.37,2.05832,md,5,249,0.1389,0.07,pr,pr2020069007,2020-03-09T07:03:10.353Z,"13km SSE of Indios, Puerto Rico",earthquake,0.8,0.47,0.55,4,reviewed,pr,pr
38.1437,-118.3542,-13175129.28,4599745.74,11,S,3.5,1.9,1.9,ml,7,119.89,0.16,0.1407,nn,nn00718630,2020-03-10T02:07:55.723Z,"48km SSE of Hawthorne, Nevada",earthquake,,15.5,0.12,3,reviewed,nn,nn
35.4401667,-118.306,-13169763.68,4223860.097,11,S,9.18,1.64,1.64,ml,20,57,0.166,0.14,ci,ci38388194,2020-03-09T13:32:39.790Z,"24km SE of Bodfish, CA",earthquake,0.26,1.12,0.16,29,reviewed,ci,ci
38.1402,-118.382,-13178223.96,4599250.347,11,S,11.4,0.7,0.7,ml,5,196.3,0.147,0.1008,nn,nn00718629,2020-03-10T02:07:53.953Z,"47km SSE of Hawthorne, Nevada",earthquake,,15.6,0.27,2,reviewed,nn,nn
35.9516667,-117.6781667,-13099873.59,4293972.821,11,S,3.14,0.63,0.63,ml,10,139,0.02286,0.13,ci,ci38388186,2020-03-09T06:34:06.433Z,"21km E of Little Lake, CA",earthquake,0.34,0.74,0.064,5,automatic,ci,ci
40.3851667,-125.0211667,-13917292.62,4922072.537,10,T,2.18,2.33,2.02088,md,29,284,0.5276,0.16,nc,nc73351815,2020-03-12T09:46:03.024Z,"63km W of Petrolia, CA",earthquake,1.56,2.11,0.212,19,reviewed,nc,nc
40.3985,-124.3321667,-13840593.49,4924021.324,10,T,26.97,1.56,1.30016,md,9,234,0.08475,0.09,nc,nc71112069,2020-03-12T11:48:02.923Z,"9km NNW of Petrolia, CA",earthquake,1.08,0.95,0.039,5,reviewed,nc,nc
38.1438,-118.373,-13177222.08,4599759.894,11,S,8.9,0.4,0.4,ml,4,285.55,0.15,0.0291,nn,nn00718628,2020-03-10T02:07:52.813Z,"47km SSE of Hawthorne, Nevada",earthquake,,24.8,0,1,reviewed,nn,nn
58.4711667,-154.4735,-17195911.36,8066953.133,5,V,3.38,-0.78,-0.78,ml,4,301,0.04518,0.27,av,av70876349,2020-03-10T23:22:04.730Z,"107km NNW of Larsen Bay, Alaska",earthquake,1.69,2.16,0.151,3,reviewed,av,av
38.1236,-118.3504,-13174706.26,4596901.092,11,S,1,0.8,0.8,ml,5,132.01,0.176,0.1609,nn,nn00718627,2020-03-10T02:07:51.713Z,"50km SSE of Hawthorne, Nevada",earthquake,,3.8,0,1,reviewed,nn,nn
19.2005005,-155.4369965,-17303167.3,2178555.881,5,Q,37.87,1.9,1.6184,md,31,152,0.05242,0.11,hv,hv71418272,2020-03-09T06:23:34.220Z,"4km E of Pahala, Hawaii",earthquake,0.69,1.25,0.24,4,automatic,hv,hv
44.6536667,-110.9188333,-12347428.04,5567162.192,12,T,10.18,1.12,1.12,ml,14,79,0.03597,0.13,uu,uu60362637,2020-03-09T13:56:28.900Z,"14km E of West Yellowstone, Montana",earthquake,0.39,0.58,0.009,2,reviewed,uu,uu
40.3513333,-125.053,-13920836.28,4917129.197,10,T,3.77,2.53,2.20808,md,35,268,0.5468,0.27,nc,nc73351810,2020-03-15T08:01:29.040Z,"65km W of Petrolia, CA",earthquake,2.43,2.37,0.175,24,reviewed,nc,nc
38.8146667,-122.8066635,-13670775.25,4695158.83,10,S,2.1,0.55,0.3548,md,11,49,0.009114,0.02,nc,nc73351805,2020-03-09T06:38:02.401Z,"6km NW of The Geysers, CA",earthquake,0.34,0.63,,1,automatic,nc,nc
47.57866667,-122.6021667,-13648010.77,6037044.042,10,T,21.38,0.43,0.24248,md,5,298,,0.09,uw,uw61586016,2020-03-09T18:02:03.240Z,"0km SSW of Enetai, Washington",earthquake,2.13,1.52,0.184187784,4,reviewed,uw,uw
57.497,-155.1439,-17270539.95,7862386.987,5,V,30,1.9,1.9,ml,,,,0.42,ak,ak020367phnc,2020-03-09T06:21:59.462Z,"69km W of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
36.6848333,-121.3226667,-13505577.48,4395267.189,10,S,4.46,1.69,1.42184,md,40,87,0.05502,0.09,nc,nc73351800,2020-03-11T23:52:05.001Z,"12km S of Tres Pinos, CA",earthquake,0.21,0.94,0.334,32,reviewed,nc,nc
36.0283333,-117.8165,-13115272.79,4304520.691,11,S,1.04,0.8,0.8,ml,15,90,0.04165,0.13,ci,ci37436997,2020-03-10T20:15:10.147Z,"12km E of Coso Junction, CA",earthquake,0.2,0.26,0.111,5,reviewed,ci,ci
35.9568333,-117.5143333,-13081635.74,4294683.325,11,S,3.68,0.24,0.24,ml,7,233,0.07396,0.08,ci,ci38388178,2020-03-10T20:17:13.167Z,"23km NNW of Searles Valley, CA",earthquake,0.53,1.26,0.219,2,reviewed,ci,ci
52.0713333,-176.0545,-19598297.29,6813033.721,1,U,4.51,-0.43,-0.43,ml,4,195,0.02228,0.22,av,av70876344,2020-03-10T23:14:30.980Z,"46km ENE of Adak, Alaska",earthquake,0.94,1.44,0.149,4,reviewed,av,av
40.3723333,-125.0471667,-13920186.92,4920197.179,10,T,4.58,2.39,2.07704,md,29,281,0.5451,0.22,nc,nc73351795,2020-03-10T05:26:02.968Z,"65km W of Petrolia, CA",earthquake,1.02,1.63,0.221,28,reviewed,nc,nc
52.068,-176.0606667,-19598983.77,6812430.078,1,U,3.25,-0.4,-0.4,ml,4,176,0.02524,0.2,av,av70876339,2020-03-10T23:08:26.470Z,"46km ENE of Adak, Alaska",earthquake,0.7,1.44,0.15,4,reviewed,av,av
17.8693,-66.8553,-7442297.953,2022255.993,19,Q,13,3.07,2.71352,md,6,247,0.1085,0.15,pr,pr2020069006,2020-03-09T06:07:53.379Z,"12km SSE of Guanica, Puerto Rico",earthquake,1.32,0.55,0.13,4,reviewed,pr,pr
38.1452,-118.3728,-13177199.82,4599958.058,11,S,9.1,0.3,0.3,ml,4,285.06,0.149,0.0368,nn,nn00718626,2020-03-10T02:07:50.464Z,"47km SSE of Hawthorne, Nevada",earthquake,,20.3,0,1,reviewed,nn,nn
19.196167,-155.4523315,-17304874.39,2178045.07,5,Q,35.39,2.18,1.88048,md,39,148,0.06615,0.12,hv,hv71418232,2020-03-09T05:58:05.164Z,"3km ESE of Pahala, Hawaii",earthquake,0.62,0.79,0.12,4,automatic,hv,hv
52.076,-176.0421667,-19596924.36,6813878.912,1,U,5.12,0.02,0.02,ml,4,231,0.02082,0.17,av,av70876324,2020-03-10T22:54:48.620Z,"47km ENE of Adak, Alaska",earthquake,0.93,1.03,0.19,4,reviewed,av,av
33.448,-116.58,-12977626.24,3954920.567,11,S,8.85,0.19,0.19,ml,11,111,0.05014,0.09,ci,ci38388170,2020-03-09T13:32:25.686Z,"15km SE of Anza, CA",earthquake,0.3,0.52,0.077,8,reviewed,ci,ci
58.1823333,-155.3493333,-17293408.68,8005717.999,5,V,2.02,-0.49,-0.49,ml,4,227,0.02994,0.08,av,av70876334,2020-03-10T23:05:54.770Z,"95km SE of King Salmon, Alaska",earthquake,1.02,0.62,0.235,4,reviewed,av,av
37.4868333,-121.438,-13518416.32,4507184.068,10,S,3.04,1.4,1.1504,md,26,95,0.05478,0.11,nc,nc73351790,2020-03-12T01:42:04.576Z,"22km WSW of Westley, CA",earthquake,0.24,2.87,0.125,21,reviewed,nc,nc
58.0766667,-155.7041667,-17332908.55,7983440.088,5,V,10.51,0.4,0.4,ml,7,277,0.1644,0.28,av,av70876329,2020-03-10T23:03:53.230Z,"88km SE of King Salmon, Alaska",earthquake,1.7,2.99,0.395,7,reviewed,av,av
38.8393333,-123.5931667,-13758328.38,4698683.507,10,S,4.3,2.35,2.0396,md,34,180,0.04912,0.07,nc,nc73351785,2020-03-12T00:24:03.222Z,"12km SE of Point Arena, CA",earthquake,0.28,0.39,0.273,23,reviewed,nc,nc
38.1406,-118.3717,-13177077.37,4599306.962,11,S,4.2,1.3,1.3,ml,8,117.36,0.153,0.1363,nn,nn00718625,2020-03-10T02:07:49.313Z,"48km SSE of Hawthorne, Nevada",earthquake,,6.7,0.18,3,reviewed,nn,nn
53.4635,-165.6917,-18444715.67,7069197.337,3,U,25.6,1.7,1.7,ml,,,,0.08,ak,ak0203675jvp,2020-03-09T16:09:50.640Z,"72km SE of Unalaska, Alaska",earthquake,,5.2,,,reviewed,ak,ak
38.8330002,-122.817337,-13671963.42,4697778.436,10,S,1.53,0.8,0.5888,md,18,56,0.01114,0.02,nc,nc73351775,2020-03-09T07:02:03.632Z,"8km NW of The Geysers, CA",earthquake,0.24,0.44,0.09,3,automatic,nc,nc
40.3686667,-125.0301667,-13918294.49,4919661.44,10,T,9.69,2.77,2.43272,md,18,297,0.5317,0.18,nc,nc73351770,2020-03-12T03:12:02.300Z,"63km W of Petrolia, CA",earthquake,1.44,2.22,0.163,53,reviewed,nc,nc
35.7031667,-117.5451667,-13085068.1,4259854.062,11,S,8.61,1.17,1.17,ml,15,151,0.1201,0.16,ci,ci38388162,2020-03-09T13:32:48.410Z,"15km WSW of Searles Valley, CA",earthquake,0.41,1.28,0.094,15,reviewed,ci,ci
37.5713333,-118.4801667,-13189151.83,4519045.322,11,S,9.07,1.19,0.95384,md,21,87,0.03737,0.05,nc,nc73351765,2020-03-10T03:05:02.863Z,"18km E of Toms Place, CA",earthquake,0.28,0.65,0.118,17,reviewed,nc,nc
63.4067,-151.5047,-16865426.06,9200676.664,5,V,11.5,1.4,1.4,ml,,,,0.39,ak,ak020366rx4t,2020-03-09T05:03:43.413Z,"127km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
38.1619,-118.3844,-13178491.13,4602322.167,11,S,10.2,-0.1,-0.1,ml,3,301.24,0.13,0.0024,nn,nn00718623,2020-03-10T02:07:45.936Z,"45km SSE of Hawthorne, Nevada",earthquake,,52.7,0,1,reviewed,nn,nn
36.5015,-120.6111667,-13426373.66,4369848.235,10,S,11.25,1.88,1.59968,md,40,93,0.1954,0.19,nc,nc73351760,2020-03-10T03:04:02.857Z,"11km NNE of New Idria, CA",earthquake,0.45,1.3,0.222,18,reviewed,nc,nc
44.658,-110.9193333,-12347483.7,5567840.321,12,T,9.71,0.44,0.25184,md,10,76,0.03429,0.11,uu,uu60362627,2020-03-09T13:28:44.860Z,"14km E of West Yellowstone, Montana",earthquake,0.51,0.76,0.282,8,reviewed,uu,uu
33.6858333,-116.7413333,-12995585.78,3986694.722,11,S,15.43,0.76,0.76,ml,30,52,0.03393,0.15,ci,ci38388154,2020-03-09T13:32:44.290Z,"6km SSW of Idyllwild, CA",earthquake,0.26,0.4,0.172,28,reviewed,ci,ci
38.1407,-118.3799,-13177990.19,4599321.116,11,S,9.9,0.9,0.9,ml,5,196.54,0.148,0.1238,nn,nn00718622,2020-03-10T02:07:44.850Z,"47km SSE of Hawthorne, Nevada",earthquake,,21.4,0.17,2,reviewed,nn,nn
35.9856667,-120.9281667,-13461661.94,4298649.311,10,S,8.26,0.88,0.66368,md,13,178,0.05024,0.02,nc,nc73351755,2020-03-11T22:00:05.475Z,"4km SSW of San Ardo, CA",earthquake,1.26,0.73,0.104,7,reviewed,nc,nc
46.264,-122.0508333,-13586636.61,5822756.808,10,T,8.71,0.21,0.21,ml,20,124,,0.15,uw,uw61586006,2020-03-09T17:53:46.110Z,"36km SSE of Morton, Washington",earthquake,0.41,0.81,0.241262232,13,reviewed,uw,uw
46.87,-112.5346667,-12527301.79,5920880.518,12,T,10.28,1.98,1.98,ml,10,103,0.096,0.18,mb,mb80384519,2020-03-09T14:24:18.220Z,"14km SE of Lincoln, Montana",earthquake,0.53,1.12,0.263,5,reviewed,mb,mb
61.6958,-151.8178,-16900280.19,8787369.348,5,V,97.3,1.7,1.7,ml,,,,0.59,ak,ak020366lg9m,2020-03-09T04:27:45.463Z,"94km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
34.2311667,-118.5766667,-13199894.16,4059884.463,11,S,1.5,2.02,2.02,ml,64,34,0.01542,0.24,ci,ci38388146,2020-03-10T16:31:49.510Z,"4km SE of Chatsworth, CA",earthquake,0.15,0.3,0.176,67,reviewed,ci,ci
35.9596667,-117.4556667,-13075105.01,4295072.99,11,S,4.58,1.46,1.46,ml,19,127,0.1209,0.13,ci,ci38388138,2020-03-09T13:33:15.106Z,"22km NNW of Searles Valley, CA",earthquake,0.36,0.76,0.135,19,reviewed,ci,ci
58.2471667,-155.139,-17269994.48,8019419.758,5,V,3.54,-1.3,-1.3,ml,6,211,0.02496,0.07,av,av70876319,2020-03-10T22:50:46.180Z,"101km ESE of King Salmon, Alaska",earthquake,0.57,1.35,0.148,6,reviewed,av,av
40.5256667,-124.8785,-13901411.03,4942627.367,10,T,7.74,2.34,2.03024,md,12,306,0.4156,0.15,nc,nc73351740,2020-03-11T23:17:03.063Z,"52km W of Ferndale, CA",earthquake,1.9,1.12,0.146,20,reviewed,nc,nc
17.85,-66.8666,-7443555.863,2019998.752,19,Q,7,2.65,2.3204,md,6,252,0.1257,0.2,pr,pr2020069005,2020-03-09T04:23:22.623Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.2,0.58,0.37,5,reviewed,pr,pr
39.407,-116.9849,-13022699.5,4780139.647,11,S,5.8,1.8,1.8,ml,5,319.38,0.883,0.1199,nn,nn00718621,2020-03-10T02:07:43.697Z,"12km SE of Austin, Nevada",earthquake,,20.4,0,1,reviewed,nn,nn
17.8431,-66.8908,-7446249.795,2019191.818,19,Q,11,3.18,2.81648,md,6,255,0.1325,0.15,pr,pr2020069004,2020-03-09T04:21:55.974Z,"14km S of Guanica, Puerto Rico",earthquake,1.15,1.57,0.07,4,reviewed,pr,pr
38.8273315,-122.8138351,-13671573.59,4696968.385,10,S,2.1,1.06,0.83216,md,23,41,0.004907,0.02,nc,nc73351730,2020-03-09T04:17:03.251Z,"8km NW of The Geysers, CA",earthquake,0.21,0.38,0.14,4,automatic,nc,nc
39.1635,-122.2543333,-13609290.13,4745118.678,10,S,17.22,1.77,1.49672,md,16,115,0.04964,0.14,nc,nc73351735,2020-03-10T02:52:02.773Z,"9km W of Williams, CA",earthquake,0.9,0.65,0.073,13,reviewed,nc,nc
47.722,-120.2716667,-13388580.69,6060729.526,10,T,4.17,1.04,1.04,ml,7,83,,0.04,uw,uw61585996,2020-03-09T18:11:21.770Z,"6km NW of Entiat, Washington",earthquake,0.3,2.26,0.175379501,5,reviewed,uw,uw
36.5451667,-121.1021667,-13481031.53,4375897.099,10,S,9.58,1.81,1.53416,md,37,88,0.06038,0.13,nc,nc73351725,2020-03-11T22:59:02.451Z,"4km ENE of Pinnacles, CA",earthquake,0.25,0.43,0.296,26,reviewed,nc,nc
54.1338333,-165.9568333,-18474230.18,7195543.574,3,U,3.11,-0.76,-0.76,ml,6,163,0.009724,0.23,av,av70876309,2020-03-10T22:44:42.230Z,"12km W of Akutan, Alaska",earthquake,0.41,0.55,0.242,6,reviewed,av,av
17.9491,-67.004,-7458851.161,2031591.648,19,Q,5,2.38,2.06768,md,6,223,0.1201,0.18,pr,pr2020069003,2020-03-09T03:50:18.184Z,"5km ESE of La Parguera, Puerto Rico",earthquake,0.98,0.74,0.56,5,reviewed,pr,pr
61.4947,-149.8509,-16681325.88,8740309.069,6,V,20,1.4,1.4,ml,,,,0.86,ak,ak02036627m4,2020-03-09T03:36:22.098Z,"6km ESE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
61.4731,-149.8975,-16686513.37,8735272.47,6,V,29.1,3.9,3.9,ml,,,,0.72,ak,ak0203660wbj,2020-03-28T00:41:06.706Z,"4km SE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
61.8679,-150.1164,-16710881.21,8827887.388,5,V,41.3,1.6,1.6,ml,,,,0.77,ak,ak0203660g3n,2020-03-09T11:26:51.476Z,"14km NNW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
67.7883,-150.4192,-16744588.75,10384373.53,5,W,0,2.1,2.1,ml,,,,1.11,ak,ak0203660e6s,2020-03-09T03:39:45.112Z,"60km N of Coldfoot, Alaska",earthquake,,0.5,,,automatic,ak,ak
52.0723333,-176.0601667,-19598928.11,6813214.824,1,U,7.04,-0.63,-0.63,ml,3,178,0.02091,0.02,av,av70876314,2020-03-10T22:47:44.160Z,"46km ENE of Adak, Alaska",earthquake,0.57,0.76,0.163,3,reviewed,av,av
34.046,-117.2505,-13052265.96,4034980.376,11,S,1.47,0.85,0.85,ml,24,95,0.1005,0.24,ci,ci38388122,2020-03-09T03:23:19.869Z,"1km ESE of Loma Linda, CA",earthquake,0.48,0.65,0.187,29,automatic,ci,ci
17.9266,-67.0008,-7458494.939,2028958.989,19,Q,6,2.71,2.37656,md,6,236,0.1309,0.05,pr,pr2020069002,2020-03-16T02:08:28.040Z,"13km S of La Parguera, Puerto Rico",earthquake,0.72,0.29,0.41,6,reviewed,pr,pr
35.9616667,-120.5118333,-13415315.92,4295348.05,10,S,9.95,1.05,0.8228,md,30,65,0.01384,0.06,nc,nc73351715,2020-03-11T18:33:05.933Z,"10km NW of Parkfield, CA",earthquake,0.35,0.25,0.211,11,reviewed,nc,nc
19.3918343,-154.9293365,-17246654.85,2201122.816,5,Q,7.86,1.96,1.96,ml,37,240,0.06439,0.26,hv,hv71418057,2020-03-09T03:09:03.810Z,"8km S of Leilani Estates, Hawaii",earthquake,1.22,0.7,0.43,3,automatic,hv,hv
35.925,-117.6881667,-13100986.79,4290306.389,11,S,2.06,1,1,ml,16,64,0.03824,0.19,ci,ci38388098,2020-03-09T03:03:27.205Z,"20km E of Little Lake, CA",earthquake,0.34,0.48,0.166,11,automatic,ci,ci
52.7065,-169.4598333,-18864182.35,6928891.823,2,U,9.94,1.61,1.61,ml,9,242,0.1789,0.32,av,av70876254,2020-03-10T20:22:09.470Z,"47km WSW of Nikolski, Alaska",earthquake,3.17,1.88,0.213,9,reviewed,av,av
38.841835,-122.8251648,-13672834.8,4699041.05,10,S,2.04,0.92,0.70112,md,23,94,0.008688,0.02,nc,nc73351705,2020-03-09T05:07:03.721Z,"9km WNW of Cobb, CA",earthquake,0.21,0.41,0.02,4,automatic,nc,nc
34.23,-118.585,-13200821.82,4059727.376,11,S,2.48,1.81,1.81,ml,48,38,0.02217,0.21,ci,ci38388090,2020-03-10T15:43:33.379Z,"3km SSE of Chatsworth, CA",earthquake,0.18,0.27,0.205,45,reviewed,ci,ci
38.7504,-119.2128,-13270708.19,4685981.317,11,S,13.7,1.1,1.1,ml,6,163.41,0.453,0.1081,nn,nn00718619,2020-03-10T02:07:43.436Z,"11km ESE of Smith, Nevada",earthquake,,49,0,1,reviewed,nn,nn
38.173,-118.3963,-13179815.83,4603893.82,11,S,10.9,0.1,0.1,ml,4,276.59,0.116,0.0465,nn,nn00718618,2020-03-09T18:00:19.340Z,"43km SSE of Hawthorne, Nevada",earthquake,,13.5,0,1,reviewed,nn,nn
56.3985,-157.258,-17505880.48,7638158.219,4,V,3,2.6,2.6,ml,,,,0.39,ak,ak020365ia7m,2020-03-09T02:48:35.785Z,"94km E of Chignik Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
62.2701,-152.2851,-16952299.79,8923473.83,5,V,117.5,2.3,2.3,ml,,,,0.42,ak,ak020365gsfx,2020-03-09T02:46:54.977Z,"113km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
37.5723333,-118.8266667,-13227724.03,4519185.773,11,S,6.53,0.52,0.32672,md,11,289,0.01777,0.05,nc,nc73351700,2020-03-09T23:56:03.558Z,"13km W of Toms Place, CA",earthquake,0.64,1.45,0.298,10,reviewed,nc,nc
37.369,-121.7226667,-13550105.28,4490666.198,10,S,8.85,0.84,0.62624,md,17,110,0.03701,0.05,nc,nc73351695,2020-03-10T01:44:03.341Z,"9km E of Alum Rock, CA",earthquake,0.25,0.33,0.25,14,reviewed,nc,nc
35.7166667,-117.4893333,-13078852.76,4261704.857,11,S,2.42,1.25,1.25,ml,15,164,0.1318,0.14,ci,ci38388082,2020-03-09T02:19:17.325Z,"10km SW of Searles Valley, CA",earthquake,0.37,0.46,0.148,15,automatic,ci,ci
17.9238,-66.7561,-7431255.059,2028631.393,19,Q,5,2.1,1.8056,md,6,234,0.1334,0.06,pr,pr2020069001,2020-03-09T02:29:09.843Z,"8km SSW of Tallaboa, Puerto Rico",earthquake,1.1,0.39,0.4,6,reviewed,pr,pr
38.797,-122.7655,-13666192.95,4692635.138,10,S,1.95,0,-0.16,md,10,88,0.005793,0.02,nc,nc73351690,2020-03-11T18:29:02.685Z,"2km NNW of The Geysers, CA",earthquake,0.34,0.55,,1,reviewed,nc,nc
59.7152,-152.5889,-16986118.65,8336601.447,5,V,82,1,1,ml,,,,0.4,ak,ak020365bn6o,2020-03-09T02:13:13.791Z,"43km W of Anchor Point, Alaska",earthquake,,1.5,,,automatic,ak,ak
62.4082,-151.4233,-16856364.65,8956588.929,5,V,88.5,1.7,1.7,ml,,,,0.61,ak,ak020365ayvy,2020-03-09T02:19:16.367Z,"68km W of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
35.6268333,-117.4646667,-13076106.88,4249394.953,11,S,7.55,2.26,2.26,ml,28,72,0.0403,0.15,ci,ci38388074,2020-03-09T02:15:37.080Z,"17km SSW of Searles Valley, CA",earthquake,0.31,0.7,0.134,25,automatic,ci,ci
33.515,-116.4566667,-12963896.84,3963862.814,11,S,6.25,0.62,0.62,ml,21,100,0.02719,0.2,ci,ci38388066,2020-03-09T13:33:56.085Z,"21km ESE of Anza, CA",earthquake,0.36,0.6,0.184,14,reviewed,ci,ci
52.0595,-176.0818333,-19601340.02,6810890.976,1,U,6.77,-0.55,-0.55,ml,4,120,0.02269,0.12,av,av70876239,2020-03-10T20:09:58.870Z,"44km ENE of Adak, Alaska",earthquake,0.78,0.94,0.112,4,reviewed,av,av
33.3606667,-116.3083333,-12947384.44,3943274.87,11,S,10.82,0.89,0.89,ml,22,181,0.002002,0.2,ci,ci38388058,2020-03-09T13:34:20.088Z,"13km NNE of Borrego Springs, CA",earthquake,0.36,0.5,0.179,25,reviewed,ci,ci
62.2004,-151.1813,-16829425.33,8906818.039,5,V,58.4,2.6,2.6,ml,,,,0.63,ak,ak020364ybro,2020-03-16T01:17:49.040Z,"56km WSW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
53.8506667,-166.7876667,-18566718.13,7141924.93,3,U,8.83,-0.49,-0.49,ml,5,104,0.04751,0.11,av,av70876304,2020-03-10T20:53:55.830Z,"16km WSW of Dutch Harbor, Alaska",earthquake,0.5,1.05,0.257,5,reviewed,av,av
39.3615,-123.265,-13721797.03,4773586.426,10,S,5.32,1.25,1.01,md,9,120,0.07715,0.04,nc,nc73351675,2020-03-11T22:00:04.136Z,"9km SE of Willits, CA",earthquake,0.37,1.12,0.09,9,reviewed,nc,nc
53.8476667,-166.7908333,-18567070.63,7141358.815,3,U,8.44,-0.61,-0.61,ml,5,106,0.04595,0.12,av,av70876299,2020-03-10T20:49:53.480Z,"16km W of Unalaska, Alaska",earthquake,0.5,1.05,0.232,5,reviewed,av,av
53.8518333,-166.7865,-18566588.25,7142145.084,3,U,8.51,-0.7,-0.7,ml,5,104,0.04819,0.11,av,av70876294,2020-03-10T20:47:51.980Z,"16km WSW of Dutch Harbor, Alaska",earthquake,0.49,0.98,0.443,5,reviewed,av,av
53.853,-166.7881667,-18566773.79,7142365.263,3,U,9.01,-0.81,-0.81,ml,5,106,0.04969,0.09,av,av70876289,2020-03-10T20:45:19.590Z,"16km WSW of Dutch Harbor, Alaska",earthquake,0.41,1.12,0.184,5,reviewed,av,av
53.7501667,-166.7261667,-18559871.98,7122982.127,3,U,6.24,-0.44,-0.44,ml,4,242,0.0609,0.1,av,av70876284,2020-03-10T20:37:15.350Z,"18km SW of Unalaska, Alaska",earthquake,1.66,0.99,0.018,4,reviewed,av,av
38.7801666,-122.7218323,-13661331.88,4690231.065,10,S,1.9,0.71,0.50456,md,9,83,0.01204,0.02,nc,nc73351670,2020-03-09T02:04:02.717Z,"3km WNW of Anderson Springs, CA",earthquake,0.35,0.82,,1,automatic,nc,nc
